date,yield_pct
2015-08-31,3.8074
2015-09-01,3.8014
2015-09-02,3.8014
2015-09-06,3.8214
2015-09-07,3.8517
2015-09-08,3.831
2015-09-09,3.8185
2015-09-10,3.816
2015-09-11,3.8111
2015-09-14,3.801
2015-09-15,3.782
2015-09-16,3.812
2015-09-17,3.797
2015-09-18,3.7828
2015-09-21,3.8178
2015-09-22,3.8488
2015-09-23,3.8612
2015-09-24,3.8715
2015-09-25,3.8769
2015-09-28,3.8574
2015-09-29,3.8804
2015-09-30,3.8709
2015-10-08,3.8756
2015-10-09,3.8256
2015-10-10,3.8381
2015-10-12,3.8581
2015-10-13,3.872
2015-10-14,3.8125
2015-10-15,3.8155
2015-10-16,3.8557
2015-10-19,3.8057
2015-10-20,3.7612
2015-10-21,3.7613
2015-10-22,3.7613
2015-10-23,3.7817
2015-10-26,3.7618
2015-10-27,3.7218
2015-10-28,3.7288
2015-10-29,3.7487
2015-10-30,3.7587
2015-11-02,3.7512
2015-11-03,3.7792
2015-11-04,3.8343
2015-11-05,3.8143
2015-11-06,3.7909
2015-11-09,3.8758
2015-11-10,3.8659
2015-11-11,3.8159
2015-11-12,3.8284
2015-11-13,3.8184
2015-11-16,3.8284
2015-11-17,3.8183
2015-11-18,3.8333
2015-11-19,3.8333
2015-11-20,3.8415
2015-11-23,3.8466
2015-11-24,3.8241
2015-11-25,3.8017
2015-11-26,3.8273
2015-11-27,3.8373
2015-11-30,3.8173
2015-12-01,3.8273
2015-12-02,3.8223
2015-12-03,3.8073
2015-12-04,3.8038
2015-12-07,3.8064
2015-12-08,3.7789
2015-12-09,3.7752
2015-12-10,3.7802
2015-12-11,3.7715
2015-12-14,3.809
2015-12-15,3.7941
2015-12-16,3.7791
2015-12-17,3.7643
2015-12-18,3.735
2015-12-21,3.7052
2015-12-22,3.6852
2015-12-23,3.6702
2015-12-24,3.6252
2015-12-25,3.6303
2015-12-28,3.6203
2015-12-29,3.6303
2015-12-30,3.6172
2015-12-31,3.6123
2016-01-04,3.6246
2016-01-05,3.6446
2016-01-06,3.6155
2016-01-07,3.5718
2016-01-08,3.5537
2016-01-11,3.5362
2016-01-12,3.4859
2016-01-13,3.4234
2016-01-14,3.4509
2016-01-15,3.4467
2016-01-18,3.4766
2016-01-19,3.4966
2016-01-20,3.5116
2016-01-21,3.4917
2016-01-22,3.4744
2016-01-25,3.5594
2016-01-26,3.5519
2016-01-27,3.5919
2016-01-28,3.5839
2016-01-29,3.5391
2016-02-01,3.5339
2016-02-02,3.5789
2016-02-03,3.589
2016-02-04,3.5282
2016-02-05,3.5267
2016-02-06,3.5267
2016-02-14,3.4953
2016-02-15,3.5103
2016-02-16,3.5108
2016-02-17,3.5021
2016-02-18,3.5021
2016-02-19,3.4937
2016-02-22,3.4951
2016-02-23,3.4976
2016-02-24,3.5201
2016-02-25,3.5457
2016-02-26,3.5257
2016-02-29,3.5088
2016-03-01,3.4903
2016-03-02,3.4775
2016-03-03,3.4724
2016-03-04,3.4679
2016-03-07,3.503
2016-03-08,3.5018
2016-03-09,3.4618
2016-03-10,3.4293
2016-03-11,3.465
2016-03-14,3.4538
2016-03-15,3.4438
2016-03-16,3.4088
2016-03-17,3.3971
2016-03-18,3.3834
2016-03-21,3.3617
2016-03-22,3.3617
2016-03-23,3.3617
2016-03-24,3.3617
2016-03-25,3.3465
2016-03-28,3.3365
2016-03-29,3.3288
2016-03-30,3.3188
2016-03-31,3.3175
2016-04-01,3.3176
2016-04-05,3.3391
2016-04-06,3.3443
2016-04-07,3.3803
2016-04-08,3.3803
2016-04-11,3.3803
2016-04-12,3.3708
2016-04-13,3.3879
2016-04-14,3.3879
2016-04-15,3.3678
2016-04-18,3.358
2016-04-19,3.3593
2016-04-20,3.3791
2016-04-21,3.3741
2016-04-22,3.4487
2016-04-25,3.5233
2016-04-26,3.5083
2016-04-27,3.4982
2016-04-28,3.4737
2016-04-29,3.4737
2016-05-03,3.4801
2016-05-04,3.5003
2016-05-05,3.5103
2016-05-06,3.5003
2016-05-09,3.4803
2016-05-10,3.4985
2016-05-11,3.4985
2016-05-12,3.4885
2016-05-13,3.4923
2016-05-16,3.5148
2016-05-17,3.5173
2016-05-18,3.5173
2016-05-19,3.5223
2016-05-20,3.5309
2016-05-23,3.547
2016-05-24,3.527
2016-05-25,3.5336
2016-05-26,3.5336
2016-05-27,3.5336
2016-05-30,3.5336
2016-05-31,3.5411
2016-06-01,3.5461
2016-06-02,3.5461
2016-06-03,3.5331
2016-06-06,3.522
2016-06-07,3.525
2016-06-08,3.5257
2016-06-12,3.5156
2016-06-13,3.5082
2016-06-14,3.4757
2016-06-15,3.4707
2016-06-16,3.4558
2016-06-17,3.4482
2016-06-20,3.4583
2016-06-21,3.458
2016-06-22,3.4482
2016-06-23,3.4611
2016-06-24,3.5161
2016-06-27,3.54
2016-06-28,3.5299
2016-06-29,3.5435
2016-06-30,3.5348
2016-07-01,3.5248
2016-07-04,3.5324
2016-07-05,3.525
2016-07-06,3.525
2016-07-07,3.5075
2016-07-08,3.5025
2016-07-11,3.4778
2016-07-12,3.4803
2016-07-13,3.4928
2016-07-14,3.4978
2016-07-15,3.4931
2016-07-18,3.4831
2016-07-19,3.4756
2016-07-20,3.4227
2016-07-21,3.3532
2016-07-22,3.3987
2016-07-25,3.4213
2016-07-26,3.4165
2016-07-27,3.3836
2016-07-28,3.3712
2016-07-29,3.3486
2016-08-01,3.3433
2016-08-02,3.3434
2016-08-03,3.3425
2016-08-04,3.343
2016-08-05,3.3365
2016-08-08,3.3088
2016-08-09,3.2638
2016-08-10,3.2502
2016-08-11,3.2453
2016-08-12,3.2041
2016-08-15,3.1679
2016-08-16,3.1942
2016-08-17,3.2183
2016-08-18,3.222
2016-08-19,3.2606
2016-08-22,3.2408
2016-08-23,3.2859
2016-08-24,3.2959
2016-08-25,3.2963
2016-08-26,3.2799
2016-08-29,3.2867
2016-08-30,3.3241
2016-08-31,3.3102
2016-09-01,3.3142
2016-09-02,3.3043
2016-09-05,3.3137
2016-09-06,3.3158
2016-09-07,3.3183
2016-09-08,3.3058
2016-09-09,3.2858
2016-09-12,3.2909
2016-09-13,3.2835
2016-09-14,3.2808
2016-09-18,3.2786
2016-09-19,3.2763
2016-09-20,3.2701
2016-09-21,3.2689
2016-09-22,3.2564
2016-09-23,3.2088
2016-09-26,3.2065
2016-09-27,3.204
2016-09-28,3.2103
2016-09-29,3.204
2016-09-30,3.1901
2016-10-08,3.1768
2016-10-09,3.1617
2016-10-10,3.1565
2016-10-11,3.1619
2016-10-12,3.1716
2016-10-13,3.164
2016-10-14,3.1565
2016-10-17,3.1464
2016-10-18,3.1464
2016-10-19,3.1365
2016-10-20,3.0964
2016-10-21,3.0815
2016-10-24,3.0914
2016-10-25,3.1068
2016-10-26,3.1264
2016-10-27,3.1118
2016-10-28,3.1118
2016-10-31,3.1343
2016-11-01,3.1444
2016-11-02,3.1482
2016-11-03,3.142
2016-11-04,3.1395
2016-11-07,3.1671
2016-11-08,3.1973
2016-11-09,3.1898
2016-11-10,3.2071
2016-11-11,3.2222
2016-11-14,3.2825
2016-11-15,3.3205
2016-11-16,3.3231
2016-11-17,3.3784
2016-11-18,3.3634
2016-11-21,3.356
2016-11-22,3.3486
2016-11-23,3.3135
2016-11-24,3.292
2016-11-25,3.2734
2016-11-28,3.2428
2016-11-29,3.2728
2016-11-30,3.2998
2016-12-01,3.3778
2016-12-02,3.3829
2016-12-05,3.3917
2016-12-06,3.4738
2016-12-07,3.4529
2016-12-08,3.448
2016-12-09,3.4476
2016-12-12,3.5027
2016-12-13,3.5833
2016-12-14,3.6331
2016-12-15,3.8045
2016-12-16,3.7994
2016-12-19,3.8622
2016-12-20,3.8642
2016-12-21,3.8553
2016-12-22,3.7757
2016-12-23,3.7528
2016-12-26,3.7428
2016-12-27,3.7355
2016-12-28,3.7153
2016-12-29,3.6646
2016-12-30,3.5831
2016-12-31,3.5831
2017-01-03,3.6226
2017-01-04,3.6224
2017-01-05,3.651
2017-01-06,3.6337
2017-01-09,3.6338
2017-01-10,3.6269
2017-01-11,3.6488
2017-01-12,3.6418
2017-01-13,3.6414
2017-01-16,3.6514
2017-01-17,3.6818
2017-01-18,3.687
2017-01-19,3.6821
2017-01-20,3.6796
2017-01-22,3.6796
2017-01-23,3.6721
2017-01-24,3.7018
2017-01-25,3.7287
2017-01-26,3.7287
2017-02-03,3.7808
2017-02-04,3.7701
2017-02-06,3.8405
2017-02-07,3.8403
2017-02-08,3.8507
2017-02-09,3.8413
2017-02-10,3.8509
2017-02-13,3.8611
2017-02-14,3.8612
2017-02-15,3.8764
2017-02-16,3.8611
2017-02-17,3.8364
2017-02-20,3.8044
2017-02-21,3.8373
2017-02-22,3.8019
2017-02-23,3.7818
2017-02-24,3.7919
2017-02-27,3.7897
2017-02-28,3.7971
2017-03-01,3.8013
2017-03-02,3.785
2017-03-03,3.7798
2017-03-06,3.8101
2017-03-07,3.8088
2017-03-08,3.8199
2017-03-09,3.8202
2017-03-10,3.8152
2017-03-13,3.8052
2017-03-14,3.8075
2017-03-15,3.8102
2017-03-16,3.7815
2017-03-17,3.7927
2017-03-20,3.8055
2017-03-21,3.8103
2017-03-22,3.8004
2017-03-23,3.8055
2017-03-24,3.7779
2017-03-27,3.7629
2017-03-28,3.7604
2017-03-29,3.7605
2017-03-30,3.7605
2017-03-31,3.7604
2017-04-01,3.7506
2017-04-05,3.7555
2017-04-06,3.7604
2017-04-07,3.7554
2017-04-10,3.7601
2017-04-11,3.7526
2017-04-12,3.7651
2017-04-13,3.7501
2017-04-14,3.7652
2017-04-17,3.7954
2017-04-18,3.8152
2017-04-19,3.8198
2017-04-20,3.8352
2017-04-21,3.8668
2017-04-24,3.9002
2017-04-25,3.895
2017-04-26,3.8952
2017-04-27,3.8902
2017-04-28,3.8902
2017-05-02,3.8952
2017-05-03,3.9156
2017-05-04,3.9102
2017-05-05,3.9101
2017-05-08,3.9208
2017-05-09,3.9409
2017-05-10,3.9609
2017-05-11,3.9402
2017-05-12,3.9608
2017-05-15,3.9709
2017-05-16,3.9759
2017-05-17,4.0008
2017-05-18,4.0127
2017-05-19,4.0023
2017-05-22,4.0163
2017-05-23,4.0192
2017-05-24,4.018
2017-05-25,4.0012
2017-05-26,4.011
2017-05-27,4.0111
2017-05-31,3.9997
2017-06-01,4.0009
2017-06-02,4.0023
2017-06-05,3.9909
2017-06-06,3.9999
2017-06-07,3.9959
2017-06-08,3.9973
2017-06-09,3.9874
2017-06-12,3.9425
2017-06-13,3.9323
2017-06-14,3.9025
2017-06-15,3.8973
2017-06-16,3.972
2017-06-19,3.9471
2017-06-20,3.9374
2017-06-21,3.9514
2017-06-22,3.9789
2017-06-23,3.9814
2017-06-26,3.9715
2017-06-27,3.9565
2017-06-28,3.9565
2017-06-29,3.9613
2017-06-30,3.9765
2017-07-03,3.9816
2017-07-04,3.9966
2017-07-05,3.9816
2017-07-06,3.9741
2017-07-07,3.9766
2017-07-10,3.9766
2017-07-11,3.9742
2017-07-12,3.9754
2017-07-13,3.9717
2017-07-14,3.9615
2017-07-17,3.9667
2017-07-18,3.9767
2017-07-19,3.9668
2017-07-20,3.9693
2017-07-21,4.004
2017-07-24,4.05
2017-07-25,4.065
2017-07-26,4.09
2017-07-27,4.0838
2017-07-28,4.0851
2017-07-31,4.1001
2017-08-01,4.1089
2017-08-02,4.1077
2017-08-03,4.1052
2017-08-04,4.1052
2017-08-07,4.1328
2017-08-08,4.1293
2017-08-09,4.1248
2017-08-10,4.1183
2017-08-11,4.099
2017-08-14,4.1002
2017-08-15,4.0928
2017-08-16,4.1003
2017-08-17,4.1253
2017-08-18,4.1753
2017-08-21,4.198
2017-08-22,4.2006
2017-08-23,4.2006
2017-08-24,4.2106
2017-08-25,4.2232
2017-08-28,4.2357
2017-08-29,4.2308
2017-08-30,4.2258
2017-08-31,4.2208
2017-09-01,4.2208
2017-09-04,4.2308
2017-09-05,4.2409
2017-09-06,4.2372
2017-09-07,4.2236
2017-09-08,4.2237
2017-09-11,4.2338
2017-09-12,4.2363
2017-09-13,4.2461
2017-09-14,4.2366
2017-09-15,4.2716
2017-09-18,4.2769
2017-09-19,4.2745
2017-09-20,4.2745
2017-09-21,4.277
2017-09-22,4.2521
2017-09-25,4.2234
2017-09-26,4.2222
2017-09-27,4.2348
2017-09-28,4.2273
2017-09-29,4.2274
2017-09-30,4.2274
2017-10-09,4.2427
2017-10-10,4.2529
2017-10-11,4.2529
2017-10-12,4.2704
2017-10-13,4.268
2017-10-16,4.2911
2017-10-17,4.3081
2017-10-18,4.3082
2017-10-19,4.2943
2017-10-20,4.292
2017-10-23,4.2934
2017-10-24,4.293
2017-10-25,4.3033
2017-10-26,4.3101
2017-10-27,4.3124
2017-10-30,4.3603
2017-10-31,4.3603
2017-11-01,4.3303
2017-11-02,4.3301
2017-11-03,4.3354
2017-11-06,4.3304
2017-11-07,4.3405
2017-11-08,4.348
2017-11-09,4.3405
2017-11-10,4.3453
2017-11-13,4.3654
2017-11-14,4.3754
2017-11-15,4.3734
2017-11-16,4.3582
2017-11-17,4.3405
2017-11-20,4.3207
2017-11-21,4.3257
2017-11-22,4.3381
2017-11-23,4.3481
2017-11-24,4.3359
2017-11-27,4.3309
2017-11-28,4.3409
2017-11-29,4.3359
2017-11-30,4.3341
2017-12-01,4.3341
2017-12-04,4.3341
2017-12-05,4.3341
2017-12-06,4.3213
2017-12-07,4.3213
2017-12-08,4.3264
2017-12-11,4.3415
2017-12-12,4.3515
2017-12-13,4.3615
2017-12-14,4.3664
2017-12-15,4.3617
2017-12-18,4.3568
2017-12-19,4.3643
2017-12-20,4.3644
2017-12-21,4.3644
2017-12-22,4.3594
2017-12-25,4.362
2017-12-26,4.3721
2017-12-27,4.3796
2017-12-28,4.3721
2017-12-29,4.3671
2017-12-30,4.3671
2017-12-31,4.3671
2018-01-02,4.3723
2018-01-03,4.3723
2018-01-04,4.3723
2018-01-05,4.3623
2018-01-08,4.3524
2018-01-09,4.3524
2018-01-10,4.3626
2018-01-11,4.3626
2018-01-12,4.3526
2018-01-15,4.3701
2018-01-16,4.3626
2018-01-17,4.3652
2018-01-18,4.3655
2018-01-19,4.3676
2018-01-22,4.3662
2018-01-23,4.3674
2018-01-24,4.3699
2018-01-25,4.372
2018-01-26,4.367
2018-01-29,4.3696
2018-01-30,4.3673
2018-01-31,4.3647
2018-02-01,4.3647
2018-02-02,4.3597
2018-02-05,4.3574
2018-02-06,4.3375
2018-02-07,4.3175
2018-02-08,4.3334
2018-02-09,4.3125
2018-02-11,4.3109
2018-02-12,4.3134
2018-02-13,4.3084
2018-02-14,4.3109
2018-02-22,4.3087
2018-02-23,4.2987
2018-02-24,4.2937
2018-02-26,4.2738
2018-02-27,4.2738
2018-02-28,4.2615
2018-03-01,4.259
2018-03-02,4.269
2018-03-05,4.2766
2018-03-06,4.2766
2018-03-07,4.2742
2018-03-08,4.2717
2018-03-09,4.2717
2018-03-12,4.2717
2018-03-13,4.2738
2018-03-14,4.272
2018-03-15,4.2633
2018-03-16,4.2395
2018-03-19,4.2496
2018-03-20,4.2422
2018-03-21,4.2248
2018-03-22,4.1999
2018-03-23,4.1549
2018-03-26,4.165
2018-03-27,4.1748
2018-03-28,4.1695
2018-03-29,4.1695
2018-03-30,4.1749
2018-04-02,4.175
2018-04-03,4.1605
2018-04-04,4.1605
2018-04-08,4.1484
2018-04-09,4.1154
2018-04-10,4.1155
2018-04-11,4.1155
2018-04-12,4.1155
2018-04-13,4.1207
2018-04-16,4.1186
2018-04-17,4.1139
2018-04-18,3.9758
2018-04-19,4.0059
2018-04-20,3.9985
2018-04-23,4.0511
2018-04-24,4.0509
2018-04-25,4.076
2018-04-26,4.076
2018-04-27,4.0912
2018-04-28,4.0912
2018-05-02,4.0914
2018-05-03,4.1113
2018-05-04,4.1113
2018-05-07,4.1115
2018-05-08,4.1265
2018-05-09,4.1315
2018-05-10,4.1315
2018-05-11,4.1264
2018-05-14,4.1314
2018-05-15,4.1514
2018-05-16,4.1439
2018-05-17,4.1483
2018-05-18,4.1284
2018-05-21,4.1175
2018-05-22,4.1025
2018-05-23,4.0833
2018-05-24,4.0834
2018-05-25,4.0508
2018-05-28,4.0506
2018-05-29,4.0549
2018-05-30,4.0536
2018-05-31,4.066
2018-06-01,4.0738
2018-06-04,4.1038
2018-06-05,4.1114
2018-06-06,4.1238
2018-06-07,4.1239
2018-06-08,4.1339
2018-06-11,4.1291
2018-06-12,4.1341
2018-06-13,4.1239
2018-06-14,4.119
2018-06-15,4.1087
2018-06-19,4.0813
2018-06-20,4.0963
2018-06-21,4.0913
2018-06-22,4.0864
2018-06-25,4.0862
2018-06-26,4.0757
2018-06-27,4.0757
2018-06-28,4.041
2018-06-29,3.9708
2018-07-02,3.9658
2018-07-03,3.9658
2018-07-04,3.9783
2018-07-05,3.9608
2018-07-06,3.9908
2018-07-09,4.0008
2018-07-10,4.0008
2018-07-11,4.0008
2018-07-12,4.0008
2018-07-13,3.9809
2018-07-16,3.9709
2018-07-17,3.9709
2018-07-18,3.9559
2018-07-19,3.9284
2018-07-20,3.9509
2018-07-23,3.9711
2018-07-24,4.0009
2018-07-25,4.0109
2018-07-26,4.03
2018-07-27,4.02
2018-07-30,4.01
2018-07-31,3.985
2018-08-01,3.9788
2018-08-02,3.98
2018-08-03,3.97
2018-08-06,3.97
2018-08-07,3.975
2018-08-08,3.99
2018-08-09,4.035
2018-08-10,4.04
2018-08-13,4.07
2018-08-14,4.06
2018-08-15,4.06
2018-08-16,4.075
2018-08-17,4.225
2018-08-20,4.2138
2018-08-21,4.21
2018-08-22,4.1998
2018-08-23,4.19
2018-08-24,4.19
2018-08-27,4.195
2018-08-28,4.1851
2018-08-29,4.1951
2018-08-30,4.1801
2018-08-31,4.175
2018-09-03,4.1951
2018-09-04,4.2026
2018-09-05,4.2001
2018-09-06,4.2001
2018-09-07,4.2101
2018-09-10,4.2501
2018-09-11,4.2601
2018-09-12,4.2501
2018-09-13,4.2451
2018-09-14,4.2276
2018-09-17,4.2201
2018-09-18,4.2201
2018-09-19,4.2251
2018-09-20,4.2251
2018-09-21,4.2101
2018-09-25,4.2051
2018-09-26,4.1926
2018-09-27,4.1801
2018-09-28,4.1801
2018-09-29,4.1751
2018-09-30,4.175
2018-10-08,4.1801
2018-10-09,4.1801
2018-10-10,4.1801
2018-10-11,4.1524
2018-10-12,4.1524
2018-10-15,4.1652
2018-10-16,4.1602
2018-10-17,4.1552
2018-10-18,4.1402
2018-10-19,4.1152
2018-10-22,4.1302
2018-10-23,4.1299
2018-10-24,4.1002
2018-10-25,4.0802
2018-10-26,4.0802
2018-10-29,4.08
2018-10-30,4.0577
2018-10-31,4.0552
2018-11-01,4.0428
2018-11-02,4.0728
2018-11-05,4.0703
2018-11-06,4.0604
2018-11-07,4.0404
2018-11-08,4.0404
2018-11-09,4.0404
2018-11-12,4.0379
2018-11-13,4.0254
2018-11-14,4.0004
2018-11-15,3.9504
2018-11-16,3.8704
2018-11-19,3.8604
2018-11-20,3.9004
2018-11-21,3.8804
2018-11-22,3.8904
2018-11-23,3.9204
2018-11-26,3.9332
2018-11-27,3.9307
2018-11-28,3.9157
2018-11-29,3.8907
2018-11-30,3.8857
2018-12-03,3.8807
2018-12-04,3.8416
2018-12-05,3.8264
2018-12-06,3.7967
2018-12-07,3.7867
2018-12-10,3.7767
2018-12-11,3.7517
2018-12-12,3.7517
2018-12-13,3.8217
2018-12-14,3.8307
2018-12-17,3.8407
2018-12-18,3.8307
2018-12-19,3.8007
2018-12-20,3.7805
2018-12-21,3.7805
2018-12-24,3.7805
2018-12-25,3.7805
2018-12-26,3.7605
2018-12-27,3.7456
2018-12-28,3.7106
2018-12-29,3.7056
2018-12-30,3.7056
2018-12-31,3.7056
2019-01-02,3.6756
2019-01-03,3.6806
2019-01-04,3.7007
2019-01-07,3.7007
2019-01-08,3.6757
2019-01-09,3.7007
2019-01-10,3.7182
2019-01-11,3.7157
2019-01-14,3.7257
2019-01-15,3.7407
2019-01-16,3.6779
2019-01-17,3.6904
2019-01-18,3.7105
2019-01-21,3.7104
2019-01-22,3.7154
2019-01-23,3.7179
2019-01-24,3.7409
2019-01-25,3.7534
2019-01-28,3.7655
2019-01-29,3.7342
2019-01-30,3.7304
2019-01-31,3.7231
2019-02-01,3.7256
2019-02-02,3.7194
2019-02-03,3.7121
2019-02-11,3.7107
2019-02-12,3.7107
2019-02-13,3.7007
2019-02-14,3.7105
2019-02-15,3.7155
2019-02-18,3.7322
2019-02-19,3.7215
2019-02-20,3.7265
2019-02-21,3.729
2019-02-22,3.705
2019-02-25,3.7467
2019-02-26,3.7617
2019-02-27,3.7417
2019-02-28,3.7517
2019-03-01,3.7472
2019-03-04,3.756
2019-03-05,3.7619
2019-03-06,3.7623
2019-03-07,3.7423
2019-03-08,3.7272
2019-03-11,3.7222
2019-03-12,3.7231
2019-03-13,3.7232
2019-03-14,3.7332
2019-03-15,3.7276
2019-03-18,3.7276
2019-03-19,3.7276
2019-03-20,3.7361
2019-03-21,3.7253
2019-03-22,3.7029
2019-03-25,3.6839
2019-03-26,3.6805
2019-03-27,3.688
2019-03-28,3.6828
2019-03-29,3.6631
2019-04-01,3.7079
2019-04-02,3.7174
2019-04-03,3.7733
2019-04-04,3.7808
2019-04-08,3.7784
2019-04-09,3.8134
2019-04-10,3.8134
2019-04-11,3.8234
2019-04-12,3.8534
2019-04-15,3.9234
2019-04-16,3.9437
2019-04-17,3.9437
2019-04-18,3.9237
2019-04-19,3.9569
2019-04-22,3.9739
2019-04-23,3.974
2019-04-24,4.004
2019-04-25,3.984
2019-04-26,3.9715
2019-04-28,3.9715
2019-04-29,3.9743
2019-04-30,3.9593
2019-05-05,3.957
2019-05-06,3.9396
2019-05-07,3.9347
2019-05-08,3.9297
2019-05-09,3.9122
2019-05-10,3.9098
2019-05-13,3.8948
2019-05-14,3.9048
2019-05-15,3.9149
2019-05-16,3.9024
2019-05-17,3.9249
2019-05-20,3.93
2019-05-21,3.94
2019-05-22,3.95
2019-05-23,3.935
2019-05-24,3.9351
2019-05-27,3.9651
2019-05-28,3.9452
2019-05-29,3.9277
2019-05-30,3.929
2019-05-31,3.9403
2019-06-03,3.9153
2019-06-04,3.8703
2019-06-05,3.8554
2019-06-06,3.8454
2019-06-10,3.8555
2019-06-11,3.8855
2019-06-12,3.8805
2019-06-13,3.863
2019-06-14,3.8356
2019-06-17,3.8354
2019-06-18,3.8457
2019-06-19,3.8619
2019-06-20,3.8507
2019-06-21,3.8599
2019-06-24,3.8782
2019-06-25,3.8732
2019-06-26,3.8831
2019-06-27,3.888
2019-06-28,3.8664
2019-07-01,3.8636
2019-07-02,3.8036
2019-07-03,3.7935
2019-07-04,3.7887
2019-07-05,3.7945
2019-07-08,3.813
2019-07-09,3.8108
2019-07-10,3.8136
2019-07-11,3.8045
2019-07-12,3.7972
2019-07-15,3.8185
2019-07-16,3.8299
2019-07-17,3.8371
2019-07-18,3.8298
2019-07-19,3.8633
2019-07-22,3.8375
2019-07-23,3.8288
2019-07-24,3.8501
2019-07-25,3.8426
2019-07-26,3.8427
2019-07-29,3.8578
2019-07-30,3.8553
2019-07-31,3.8279
2019-08-01,3.8255
2019-08-02,3.7707
2019-08-05,3.7185
2019-08-06,3.726
2019-08-07,3.7111
2019-08-08,3.711
2019-08-09,3.6837
2019-08-12,3.6963
2019-08-13,3.6517
2019-08-14,3.6117
2019-08-15,3.6017
2019-08-16,3.6168
2019-08-19,3.6069
2019-08-20,3.6219
2019-08-21,3.6518
2019-08-22,3.6593
2019-08-23,3.6644
2019-08-26,3.6471
2019-08-27,3.6622
2019-08-28,3.6622
2019-08-29,3.6469
2019-08-30,3.6823
2019-09-02,3.7021
2019-09-03,3.6922
2019-09-04,3.6674
2019-09-05,3.6207
2019-09-06,3.6182
2019-09-09,3.6259
2019-09-10,3.6359
2019-09-11,3.6386
2019-09-12,3.6684
2019-09-16,3.6688
2019-09-17,3.6789
2019-09-18,3.7191
2019-09-19,3.7042
2019-09-20,3.6968
2019-09-23,3.702
2019-09-24,3.7196
2019-09-25,3.7247
2019-09-26,3.7448
2019-09-27,3.7589
2019-09-29,3.7539
2019-09-30,3.7501
2019-10-08,3.7257
2019-10-09,3.7258
2019-10-10,3.7458
2019-10-11,3.7638
2019-10-12,3.7885
2019-10-14,3.7811
2019-10-15,3.796
2019-10-16,3.7912
2019-10-17,3.7839
2019-10-18,3.8188
2019-10-21,3.8464
2019-10-22,3.8416
2019-10-23,3.8369
2019-10-24,3.8368
2019-10-25,3.8564
2019-10-28,3.9054
2019-10-29,3.9104
2019-10-30,3.9158
2019-10-31,3.8962
2019-11-01,3.8815
2019-11-04,3.8963
2019-11-05,3.8589
2019-11-06,3.8639
2019-11-07,3.8803
2019-11-08,3.8805
2019-11-11,3.8709
2019-11-12,3.8682
2019-11-13,3.8561
2019-11-14,3.8733
2019-11-15,3.8512
2019-11-18,3.8118
2019-11-19,3.7776
2019-11-20,3.7826
2019-11-21,3.7652
2019-11-22,3.7627
2019-11-25,3.7938
2019-11-26,3.7819
2019-11-27,3.7864
2019-11-28,3.7838
2019-11-29,3.7718
2019-12-02,3.7985
2019-12-03,3.7848
2019-12-04,3.7748
2019-12-05,3.7808
2019-12-06,3.7856
2019-12-09,3.7932
2019-12-10,3.7834
2019-12-11,3.7787
2019-12-12,3.7784
2019-12-13,3.7904
2019-12-16,3.7956
2019-12-17,3.82
2019-12-18,3.8271
2019-12-19,3.8202
2019-12-20,3.7813
2019-12-23,3.7569
2019-12-24,3.744
2019-12-25,3.7307
2019-12-26,3.7052
2019-12-27,3.7114
2019-12-30,3.7207
2019-12-31,3.7149
2020-01-02,3.7324
2020-01-03,3.7265
2020-01-06,3.716
2020-01-07,3.7213
2020-01-08,3.7122
2020-01-09,3.6973
2020-01-10,3.6686
2020-01-13,3.6682
2020-01-14,3.6804
2020-01-15,3.6783
2020-01-16,3.6783
2020-01-17,3.6687
2020-01-19,3.6687
2020-01-20,3.6588
2020-01-21,3.6036
2020-01-22,3.6146
2020-01-23,3.5746
2020-02-03,3.4252
2020-02-04,3.4488
2020-02-05,3.446
2020-02-06,3.4437
2020-02-07,3.4059
2020-02-10,3.3993
2020-02-11,3.4363
2020-02-12,3.4389
2020-02-13,3.432
2020-02-14,3.4659
2020-02-17,3.4998
2020-02-18,3.4748
2020-02-19,3.4748
2020-02-20,3.4999
2020-02-21,3.46
2020-02-24,3.4309
2020-02-25,3.4421
2020-02-26,3.4271
2020-02-27,3.404
2020-02-28,3.3726
2020-03-02,3.3836
2020-03-03,3.3846
2020-03-04,3.3425
2020-03-05,3.353
2020-03-06,3.3061
2020-03-09,3.1449
2020-03-10,3.2398
2020-03-11,3.2118
2020-03-12,3.2277
2020-03-13,3.3002
2020-03-16,3.2832
2020-03-17,3.34
2020-03-18,3.355
2020-03-19,3.3701
2020-03-20,3.3301
2020-03-23,3.2753
2020-03-24,3.2704
2020-03-25,3.2604
2020-03-26,3.2255
2020-03-27,3.2405
2020-03-30,3.2408
2020-03-31,3.2107
2020-04-01,3.1857
2020-04-02,3.2208
2020-04-03,3.2507
2020-04-07,3.1761
2020-04-08,3.161
2020-04-09,3.2313
2020-04-10,3.271
2020-04-13,3.2762
2020-04-14,3.2835
2020-04-15,3.2911
2020-04-16,3.2765
2020-04-17,3.306
2020-04-20,3.3753
2020-04-21,3.361
2020-04-22,3.3412
2020-04-23,3.2916
2020-04-24,3.2817
2020-04-26,3.2842
2020-04-27,3.3043
2020-04-28,3.3019
2020-04-29,3.287
2020-04-30,3.3242
2020-05-06,3.3669
2020-05-07,3.4063
2020-05-08,3.4063
2020-05-09,3.4213
2020-05-11,3.4564
2020-05-12,3.4514
